"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009705119711","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009705119711","","Salesforce Technical Consultant & Developer","Capgemini","Singapore","2025-04-11","","","","","","",False,"","","organic","","**About Capgemini**
-------------------

Capgemini is a global business and technology transformation partner, helping organizations to accelerate their dual transition to a digital and sustainable world, while creating tangible impact for enterprises and society. It is a responsible and diverse group of 340,000 team members in more than 50 countries. With its strong over 55\\-year heritage, Capgemini is trusted by its clients to unlock the value of technology to address the entire breadth of their business needs. It delivers end\\-to\\-end services and solutions leveraging strengths from strategy and design to engineering, all fueled by its market leading capabilities in AI, cloud and data, combined with its deep industry expertise and partner ecosystem. The Group reported 2023 global revenues of €22\\.5 billion.


**Job Description**
-------------------

* Collaborate with the team with the aim of delivering overall value to the customer with Salesforce as the core solution.
* Refer to technical requirements, actively own and act on work items to complete the desired functionalities.
* If applicable, propose alternative solutions based on your experience and other point of views with the team.
* Develop automation using Apex and custom UI using LWC / OmniScript / OmniStudio.
* Configure and leverage on Salesforce automation tools to complement development.
* Follow established technical governance and best practices in all development work.
* Ensure the quality and performance of development work thorough testing and debugging.
* Contribute to project related documentation such as technical specifications.
* Participate actively in all activities throughout the project lifecycle.
* Proactively identify development and technical risks, propose mitigation plans and flag to the team accordingly.
* Promptly assist in the resolution of bugs identified.
**Job Requirements**
--------------------

* For entry level / graduates: Required knowledge of Java, OOP, JavaScript, HTML, CSS. Bachelor of Computer Science or Information Systems.
* For experienced hires: Minimum 4 years of experience in Salesforce Development; Certified in Salesforce Platform Developer I, Administrator.
* The following additional Salesforce certificates will be an added advantage: OmniStudio Developer, OmniStudio Consultant, Platform Developer II, JavaScript Developer I, Salesforce Consultant Certificates.
* Knowledge or understanding of project lifecycle
* Knowledge or working experience in public sector is preferred
* Experience with CI/CD tools, release management and integration preferred
* Eagerness to learn and adapt to new technologies
* Excellent verbal and written skills
**Let's talk about what's in it for you!**
------------------------------------------

Passionate people are Capgemini's Ace of Spades \\- join us to discover a career that will challenge, support and inspire you. Working at Capgemini you'll find the rewards are more than just financial. You will work alongside some very smart and inspiring people on exciting projects and you will also enjoy incredible benefits. We offer flexible work practices and 40 hours of self\\-development every year with a huge selection of learning opportunities to choose from.


As **""Architects of Positive Futures""** , Capgemini actively supports the community in 3 ways:


**Diversity and Inclusion** \\- we believe diversity of thought fuels excellence and innovation, which is why we positively encourage applications from suitably qualified candidates regardless of their gender identity, ethnicity, sexual orientation, religion, ability, intersex status or age. To support our commitment to diversity and inclusion, we celebrate special events and days of significance that are important to our employees such as Diwali, Bastille Day, Pride, IDAHOBIT, IWD and International day of people with Disabilities. Our Employee Resource Groups Women@Capgemini and OutFront support the grassroots passion of employees to drive our diversity agenda and effect change.


**Digital inclusion** \\- at Capgemini we are using our skills to drive social impact initiatives focusing on helping society address the impact of the digital and automation revolution. We also provide employees with opportunities to give back to the community through charity projects and volunteer days.


**Environmental Sustainability** \\- Capgemini joined the CDP's (Carbon Disclosure Project) prestigious ""A list"" for its commitment to the Net\\-Zero economy. We are focusing on helping our clients transform towards more sustainable business models and committing to reduce our own carbon emissions (GHG) by 20% per employee by 2020 **.**

Recognised by Ethisphere as one of the **World's Most Ethical Companies** for the last 8 years in a row, ethics and values are at the heart of Capgemini's corporate culture and business. Embedded in our DNA, our seven values \\- Honesty, Boldness, Trust, Team Spirit, Freedom, Fun and Modesty \\- have remained the same since company inception in 1967\\. To see how we bring these values to life, click here to listen to some of our employee’s stories.


Come join us, bring your whole self to work, create new possibilities for you, your customers and your community and help us to be Architects of Positive Futures.","","https://www.glassdoor.sg/Overview/W-EI_IE3803.htm","https://media.glassdoor.com/sql/3803/capgemini-squareLogo-1688367853815.png","","","","","","","","","","",""
"gd-1009705071059","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009705071059","","Developer cum Business Analyst","Rapsys Technologies","Singapore","2025-04-11","","direct_data","monthly",5000.0,6000.0,"SGD",False,"","","organic","","**Job Overview**:  
We are looking for a **Developer** **cum Business Analyst** who will develop/enhance mobile and web applications, as well as work closely with cross\\-functional teams to gather requirements, analyse business processes, and ensure the successful delivery of said mobile and web applications. Experience in healthcare projects is a significant advantage.

**Key Responsibilities**:

* Build interactive features within the app using Unity, such as health visualizations, interactive health tracking tools, or gamified wellness features for patient engagement.
* Develop and maintain mobile applications for iOS and Android, focusing on features such as health tracking, patient notifications, and integration with wearables or other health devices.
* Collaborate with UX/UI designers to ensure applications have intuitive, user\\-friendly interfaces, with an emphasis on accessibility for healthcare professionals and patients.
* Write and maintain clean, well\\-documented code, with preference in Unity (C\\#) skillset
* Integrate third\\-party APIs and services (e.g. EPIC, telemedicine, payment gateways) to ensure seamless data exchange.
* Conduct testing and debugging to ensure applications are stable, secure, and meet healthcare industry standards.
* Collaborate with stakeholders to gather, document, and analyse business requirements.
* Translate business needs into detailed technical specifications for development teams.
* Work closely with developers, testers, and project managers to ensure seamless project delivery.
* Assist in the development and implementation of mobile and web applications.
* Conduct gap analysis and ensure alignment between business needs and technical solutions.
* Create process flow diagrams, user stories, and business case documentation.
* Facilitate meetings and workshops to gather insights and feedback from stakeholders.
* Ensure that deliverables meet quality standards and align with the overall project timeline.
* Support UAT (User Acceptance Testing) by preparing test cases and ensuring business requirements are met.
* Communicate project progress and any potential risks to stakeholders in a timely manner.

**Qualifications**:

* Bachelor's degree in Business, IT, or a related field.
* 3\\-5 years of combined Developer **and** Business Analyst experiences in mobile or web app development.
* Experience with mobile app development for iOS and Android (Swift, Kotlin, React Native, etc.) and/or web development (HTML, CSS, JavaScript, React, Node.js).
* Knowledge of database management and user authentication best practices
* Knowledge of API integrations and data workflows in mobile and web applications.
* Proven experience working on healthcare\\-related projects (advantageous).
* Strong understanding of the software development lifecycle (SDLC) and Agile methodologies.
* Ability to translate complex business processes into clear, actionable requirements.
* Experience with tools like JIRA, Confluence, Visio, or other process mapping tools.
* Excellent communication, analytical, and problem\\-solving skills.
* Experience working in Agile development environments.
* Ability to work collaboratively in a fast\\-paced environment.

**Preferred Skills**:

* Experience in developing mobile/web applications in the health, wellness, or fitness space.
* Strong proficiency in Unity (C\\#) for building interactive and gamified health features, such as wellness tracking tools, patient engagement elements, or health visualizations.
* Experience in healthcare IT systems, such as EHR/EMR, patient management, or telehealth.
* Familiarity with healthcare regulations (e.g., HIPAA, PDPA) is a plus.
* Familiarity with wearable health technology integrations (e.g., fitness trackers, smartwatches) and health data standards (e.g., FHIR, HL7\\).

Job Type: Full\\-time

Pay: $5,000\\.00 \\- $6,000\\.00 per month

Experience:

* Android development: 1 year (Preferred)
* iOS development: 1 year (Preferred)
* Web development: 1 year (Preferred)
* Business analyst: 1 year (Preferred)
* SDLC: 1 year (Preferred)

Work Location: In person","","https://www.glassdoor.sg/Overview/W-EI_IE3948695.htm","https://media.glassdoor.com/sql/3948695/rapsys-technologies-squarelogo-1634279279458.png","","","","","","","","","","",""
"gd-1009703943517","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703943517","","Senior Associate / Associate, DevOps Engineer, EASRE, Group Technology","DBS Bank Limited","Singapore","2025-04-10","","","","","","",False,"","","sponsored","","**Business Function**
  

  

Group Technology and Operations (T\\&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality \\& control, technology, people capability and innovation. In Group T\\&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
  

  

**Responsibilities**
  

  

* Design, Implementation and maintain continuous integration/delivery (CI/CD) pipelines for automated testing, building and deployment.
* Manage user permissions for tools according to the needs of projects and applications.
* Automate deployment process and ensure high availability.
* Implement auto\\-scaling and fail over strategies.
* Manage cloud services (AWS and Openshift)
* Handle containerization with docker and orchestration with Kubernates.
* Implement canary, Blue\\-Green and helm models in Openshift.
* Identify, troubleshoot and resolve infrastructure and deployment issues.
* Improve system reliability through obersvability and proactive monitoring.
* Automate alerts and notifications for system health monitoring.
* Implement security best practices of CI/CD, cloud and container environments.
* Manage multiple responsibilities with tight deadlines.
* Perform vulnerability scans, audits and ensure compliance with industry standards.

  

**Requirements**
  

  

* Bachelor's degree in Management Information Systems, Computer Science or related discipline or Master's degree
* 4\\+ years experience in jenkins CI/CD, Github, Openshift, containers and AWS.
* Knowledge on HELM charts, service mesh(istio) and container security.
* Understanding the serverless architectures and cost optimization in the cloud.
* Strong scripting skills in Bash, Python and groovy.
* Hands on experience in automating deployments using Ansible.
* Knowledge of DevSecOps principles, Vulnerability scanning and security automation.
* Experience with logging solutions like ELK Stacks(Elasticsearch and Kibana).
* Understanding of IAM roles and RBAC best practices.
* Strong problem\\-solving and troubleshooting skills.
* Ability to work in a collaborative environment with developers, QA and Security teams.
* Experience in agile and DevOps culture with a focus on continuous improvement.
* LDAP integration experience.
* Strong analytical skills
* Ability to work in a dynamic agile environment.
* Excellent verbal and written communication skills.
* Position involves some interfacing with customers.
* Provide L1/L2 support.

  

**Apply Now**  

  

We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.","","https://www.glassdoor.sg/Overview/W-EI_IE611812.htm","https://media.glassdoor.com/sql/611812/dbs-bank-squarelogo.png","","","","","","","","","","",""
"gd-1009703451483","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703451483","","Senior Embedded Software Engineer","EQUATORIAL SPACE SYSTEMS PTE. LTD.","Singapore","2025-04-10","","direct_data","monthly",6500.0,8000.0,"SGD",False,"","","organic","","* Develop and maintain flight software for on\\-going projects using C\\+\\+ and QT creator.
* Based on project requirements, identify and derive software requirements.
* Develop telemetry communication using Boost libraries.
* Work with avionics team to develop test procedures and conduct test activities.
* Develop automation scripts for software\\-in\\-the\\-loop testing using C\\+\\+ as required.
* Conduct software design reviews and ensure alignment with JPL standards for flight software development.
* Collaborate with suppliers/sub\\-contractors on software/hardware procurement.
* Support launch operations, including set\\-up of avionics and telemetry systems.

  

**Experience:**

* Hands\\-on experience with developing critical software on Single\\-Board Computers in a Linux environment.
* Experienced in developing user\\-interface software in QT creator
* Experienced in developing telemetry communication using Boost
* Experienced in performing software\\-in\\-the\\-loop testing for embedded software development.
* Experienced in performing hardware stack testing to validate embedded software.

  

**Skills:**

* Proficiency in programming languages such as C/C\\+\\+.
* Proficiency in developing in a linux operating system (real time OS experience preferred).
* Strong analytical and problem\\-solving skills.
* Ability to work in a fast\\-paced, hands\\-on environment.

**PERFORMANCE GOALS:**

* Ensure safe and efficient execution of testing procedures.
* Maintain accuracy and quality in all design and testing work.
* Deliver timely and effective solutions for test operations.
* Uphold professional and punctual work ethics.","","https://www.glassdoor.sg/Overview/W-EI_IE7045204.htm","https://media.glassdoor.com/sql/7045204/equatorial-space-systems-squarelogo-1655123812138.png","","","","","","","","","","",""
"gd-1009703616660","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703616660","","Software Engineer III, Equities Derivatives & Risk Technology","JPMorganChase","Singapore","2025-04-10","","direct_data","yearly",87750.0,120000.0,"SGD",False,"","","organic","","**JOB DESCRIPTION**  

We have an exciting and rewarding opportunity for you to take your software engineering career to the next level.


As a Software Engineer III at JPMorgan Chase within the Commercial and Investment Banking Technology \\- Equities Derivatives and Risk Technology team, you serve as a seasoned member of an agile team to design and deliver trusted market\\-leading technology products in a secure, stable, and scalable way. You are responsible for carrying out critical technology solutions across multiple technical areas within various business functions in support of the firm’s business objectives.

**Job responsibilities**




* Executes software solutions, design, development, and technical troubleshooting with ability to think beyond routine or conventional approaches to build solutions or break down technical problems
* Creates secure and high\\-quality production code and maintains algorithms that run synchronously with appropriate systems
* Produces architecture and design artifacts for complex applications while being accountable for ensuring design constraints are met by software code development
* Gathers, analyzes, synthesizes, and develops visualizations and reporting from large, diverse data sets in service of continuous improvement of software applications and systems
* Proactively identifies hidden problems and patterns in data and uses these insights to drive improvements to coding hygiene and system architecture
* Contributes to software engineering communities of practice and events that explore new and emerging technologies
* Adds to team culture of diversity, equity, inclusion, and respect




**Required qualifications, capabilities, and skills**




* Formal training or certification on software engineering concepts and 3\\+ years applied experience
* Bachelor’s Degree in Computer Science or equivalent
* Proficient in coding in one or more languages
* Experience in developing, debugging, and maintaining code in a large corporate environment with one or more modern programming languages and database querying languages
* Overall knowledge of the Software Development Life Cycle
* Solid understanding of agile methodologies such as CI/CD, Application Resiliency, and Security
* Demonstrated knowledge of software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning, mobile, etc.)
* Hands\\-on experience with React/Typescript building complex web applications and familiar with web based build tools (webpack/cra/vite)
* Develop secure high\\-quality production Typescript code and performs code reviews and debugs code written by others
* A strong believer in code quality and writing test cases using standard frameworks (jest, Cypress, @testing\\-library/react, etc.) and ability to do performance testing




**Preferred qualifications, capabilities, and skills**

* Familiarity with modern front\\-end technologies
* Exposure to cloud technologies


**ABOUT US**  

  

J.P. Morgan is a global leader in financial services, providing strategic advice and products to the world’s most prominent corporations, governments, wealthy individuals and institutional investors. Our first\\-class business in a first\\-class way approach to serving clients drives everything we do. We strive to build trusted, long\\-term partnerships to help our clients achieve their business objectives.  


We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. We also make reasonable accommodations for applicants’ and employees’ religious practices and beliefs, as well as mental health or physical disability needs. Visit our FAQs for more information about requesting an accommodation.  

  

  

**ABOUT THE TEAM**  

  

J.P. Morgan’s Commercial \\& Investment Bank is a global leader across banking, markets, securities services and payments. Corporations, governments and institutions throughout the world entrust us with their business in more than 100 countries. The Commercial \\& Investment Bank provides strategic advice, raises capital, manages risk and extends liquidity in markets around the world.","","https://www.glassdoor.sg/Overview/W-EI_IE5224839.htm","https://media.glassdoor.com/sql/5224839/jpmorgan-chase-and-co-squareLogo-1724869012253.png","","","","","","","","","","",""
"gd-1009703974085","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703974085","","Software Engineering Intern, Machine Learning Data","Motional","Singapore","2025-04-10","","","","","","",False,"","","organic","","The Perception team is looking for a highly motivated intern to join our team and contribute in advancing our machine learning (ML) data pipelines. Our large\\-scale data pipelines are critical for efficient end\\-to\\-end ML development (for data analytics, data transformation, model training, and model evaluation) of our on\\-car and off\\-car perception solutions.

*The internship will take place in our* ***Singapore*** *office and we expect a* ***full\\-time internship period of at least 5 months****. We offer flexible working hours and allow for remote work. The candidate will however have to live in Singapore for the duration of the internship.*

**What you'll be doing:**
* Support the creation, maintenance, and optimization of internal data pipelines
* Participate in design reviews and code reviews
* Work closely with ML engineers to enhance tools and processes throughout the ML development lifecycle.
* Explore solutions to optimize large\\-scale ML pipelines built in the Ray framework

**What we're looking for:**
* Currently pursuing a Bachelor's degree in Computer Science, Robotics, Electrical Engineering, or a related field
* Proficiency in Python and SQL/NoSQL Databases.
* Knowledge of software design, source control management, build processes, code reviews, testing methods


**Motional is making driverless vehicles a safe, reliable, and accessible reality.**



Our team is commercializing a world\\-class driverless system. The Motional team is behind some of the industry's largest leaps forward in the last decade, including the first fully\\-autonomous cross\\-country drive in the U.S, the launch of the world's first robotaxi pilot, and operation of the world's most\\-established public robotaxi fleet. Strategically formed by Hyundai Motor Group and Aptiv, Motional is fundamentally changing how people move through their lives.Headquartered in Boston, Motional has operations in the US and Asia. For more information, visit www.Motional.com and follow us on Twitter, LinkedIn, Facebook, Instagram and YouTube.*Motional AD Inc. is an EOE. We celebrate diversity and are committed to creating an inclusive environment for all employees. To comply with Federal Law, we participate in E\\-Verify. All newly\\-hired employees are queried through this electronic system established by the DHS and the SSA to verify their identity and employment eligibility.*

 **Motional is a driverless technology company making autonomous vehicles a safe, reliable, and accessible reality. We're driven by something more.**


**Our journey is always people first.**



We aren't just developing driverless cars; we're creating safer roadways, more equitable transportation options, and making our communities better places to live, work, and connect. Our team is made up of engineers, researchers, innovators, dreamers and doers, who are creating a technology with the potential to transform the way we move.


**Higher purpose, greater impact.**



We're creating first\\-of\\-its\\-kind technology that will transform transportation. To do so successfully, we must design for everyone in our cities and on our roads. We believe in building a great place to work through a progressive, global culture that is diverse, inclusive, and ensures people feel valued at every level of the organization. Diversity helps us to see the world differently; it's not only good for our business, it's the right thing to do.


**Scale up, not starting up.**



Our team is behind some of the industry's largest leaps forward, including the first fully\\-autonomous cross\\-country drive in the U.S, the launch of the world's first robotaxi pilot, and operation of the world's longest\\-standing public robotaxi fleet. We're driven to scale; we're moving towards commercialization of our technology, and we need team members who are ready to embrace change and challenges.



Formed as a joint venture between Hyundai Motor Group and Aptiv, Motional is fundamentally changing how people move through their lives. Headquartered in Boston, Motional has operations in the U.S and Asia. For more information, visit www.Motional.com and follow us on Twitter, LinkedIn, Instagram and YouTube.

  


*Motional AD Inc. is an EOE. We celebrate diversity and are committed to creating an inclusive environment for all employees. To comply with Federal Law, we participate in E\\-Verify. All newly\\-hired employees are queried through this electronic system established by the DHS and the SSA to verify their identity and employment eligibility.*","","https://www.glassdoor.sg/Overview/W-EI_IE3439934.htm","https://media.glassdoor.com/sql/3439934/motional-squarelogo-1597411267680.png","","","","","","","","","","",""
"gd-1009704138108","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009704138108","","Software Engineer","PROJECT SEARCH PTE. LTD.","Singapore","2025-04-10","","direct_data","monthly",7000.0,9000.0,"SGD",False,"","","organic","","We are looking for a Software Engineer with hands\\-on experience in designing and implementing robust digital solutions using Sitecore and Microsoft technologies. The ideal candidate has a strong background in Sitecore, .NET development, and Azure deployment.  



  

**Key Responsibilities**

* Develop and maintain websites and components using Sitecore 10\\.x, C\\#, and .NET MVC.
* Integrate Sitecore with Azure PaaS and third\\-party systems for scalable delivery.
* Implement personalized experiences using Sitecore’s content targeting features.
* Work closely with designers, product managers, and other developers in Agile teams.
* Troubleshoot and resolve issues, ensuring optimal performance and user experience.

**Requirements**

* 4\\+ years of Sitecore development experience with strong understanding of Sitecore XP, Helix architecture.
* Proficient in C\\#, .NET, ASP.NET MVC, and SQL Server.
* Experience deploying and managing applications on Microsoft Azure.
* Familiar with Sitecore SXA, JSS, Solr, and content personalization features.
* Strong communication and collaboration skills; ability to work across teams and with clients.","","https://www.glassdoor.sg/Overview/W-EI_IE2934764.htm","https://media.glassdoor.com/sql/2934764/project-search-squarelogo-1688112204671.png","","","","","","","","","","",""
"gd-1009703563322","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703563322","","Software Quality Engineer","Activate Interactive Pte Ltd","Geylang Serai","2025-04-10","","direct_data","monthly",12000.0,12000.0,"SGD",False,"","","organic","careers@activate.sg","Activate Interactive Pte Ltd (“Activate”) is a leading technology consultancy headquartered in Singapore with a presence in Malaysia and Indonesia. Our clients are empowered with quality, cost\\-effective, and impactful end\\-to\\-end application development, like mobile and web applications, and cloud technology that remove technology roadblocks and increase their business efficiency.

We believe in positively impacting the lives of people around us and the environment we live in through the use of technology. Hence, we are committed to providing a conducive environment for all employees to realise their full potential, who in turn have the opportunity to continuously drive innovation.

We are searching for our next team members to join our growing team.

If you love the idea of being part of a growing company with exciting prospects in mobile and web technologies that create positive impact on people’s lives, then we would love to hear from you.

**Co\\-Development Business Unit** is looking for **Software Quality Engineer**

*Internal Code: A25019*

**This is a one\\-year contract role**

We are seeking a highly skilled and motivated Software Quality Assurance Engineer to join our dynamic tech team.

In this role, you will be instrumental in ensuring the quality and reliability of our platform, working closely with cross\\-functional teams to implement robust testing strategies and drive continuous improvement in our development processes

**What will you do?**

**Test Strategy and Planning:**

* Develop and implement comprehensive QA strategies that cover all aspects of the software development lifecycle.
* Design, maintain, and execute test plans, test cases, and test scripts for both manual and automated testing.

**Automation and Tooling:**

* Lead the development of automated testing frameworks using **Cypress/Playwright** for end\\-to\\-end testing.
* Implement performance and load testing using tools like Gatling, K6, and Autocannon to ensure platform scalability.

**Quality Assurance:**

* Conduct contract testing with Pact.js to validate interactions between microservices.
* Perform thorough regression testing when bugs are resolved and new features are implemented.
* Collaborate with developers to ensure code quality and adherence to best practices.
* Maintaining the E2E pipeline and promptly addressing any issues to prevent blocking or delays.

**Cross\\-Functional Collaboration:**

* Work closely with product managers, developers, and DevOps engineers to understand requirements and deliver high\\-quality software.
* Participate in agile ceremonies, providing QA insights and contributing to sprint planning.
* Collaborate with other QEs and team members to prepare the weekly deployment and lead the deployment activities.

**Issue Resolution and Reporting:**

* Identify, document, and track software defects using industry\\-standard tools.
* Conduct root cause analysis for critical issues and implement corrective actions.
* Provide regular reports on QA activities, test results, and quality metrics.

**Mentorship and Leadership:**

* Mentor junior QA engineers, fostering a culture of quality and continuous improvement.
* Stay updated with emerging QA technologies and methodologies, introducing relevant innovations to the team.

**What are we looking for?**

* Bachelor's degree in Computer Science, Software Engineering, or a related field.
* Minimum of 5 years of professional experience in Software Quality Assurance.
* Proven experience with automation testing, particularly using **Cypress for E2E** testing.
* Hands\\-on experience with performance testing tools like Gatling and Autocannon.
* Experience with contract testing frameworks such as Pact.js.
* Proficiency in **JavaScript (TypeScript)** and familiarity with Go
* Solid understanding of frontend and backend technologies, including ReactJS, ExpressJS, and Gin\\-gonic.
* Experience with AWS services, Docker, and Kubernetes.
* Familiarity with CI/CD pipelines using GitLab and ArgoCD.
* Knowledge of relational databases (MySQL, PostgreSQL) and caching solutions (Redis).
* Understanding of REST API, GraphQL API, JWT authentication, and Elasticsearch.
* Experience with logging and monitoring tools like Splunk or OpenSearch.
* Strong analytical and problem\\-solving abilities.
* Excellent communication skills, both verbal and written.
* Ability to work collaboratively in a fast\\-paced, agile environment.
* Leadership qualities with the ability to mentor and guide team members.

**What do we offer?**

* Fun working environment
* Employee Wellness Program

Does it sound like something you are interested in exploring further? Please be in touch with our team for an initial chat at **careers@activate.sg**

Activate Interactive Singapore is an equal opportunity employer. Employment decisions will be based on merit, qualifications and abilities. Activate Interactive Pte Ltd does not discriminate in employment opportunities or practices on the basis of race, colour, religion, gender, sexuality, national origin, age, disability, marital status or any other characteristics protected by law.

Protecting your privacy and the security of your data are longstanding top priorities for Activate Interactive Pte Ltd.

Your personal data will be processed for the purposes of managing Activate Interactive Pte Ltd’s recruitment related activities, which include setting up and conducting interviews and tests for applicants, evaluating and assessing the results, and as is otherwise needed in the recruitment and hiring processes.

Please consult our Privacy Notice (https://www.activate.sg/privacy\\-policy) to know more about how we collect, use, and transfer the personal data of our candidates. Here you can find how you can request for access, correction and/or withdrawal of your Personal Data.

Job Types: Full\\-time, Contract  
Contract length: 12 months

Pay: Up to $12,000\\.00 per month

Benefits:

* Professional development

Schedule:

* Monday to Friday

Supplemental Pay:

* Performance bonus

Work Location: In person","","https://www.glassdoor.sg/Overview/W-EI_IE1650720.htm","https://media.glassdoor.com/sql/1650720/activate-interactive-squarelogo-1527254079367.png","","","","","","","","","","",""
"gd-1009703454322","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703454322","","C++ Software Engineer (contract)","NSEARCH GLOBAL PTE. LTD.","Singapore","2025-04-10","","direct_data","monthly",7500.0,10000.0,"SGD",False,"","","organic","vimmi@nsearchglobal.com","Our client, one of Asia\\-Pacific’s leading organizations is looking for:


**C\\+\\+ Software Engineer**

**Requirements**

* Requirements gathering.
* Design and develop software applications for embedded devices.
* Implement and optimize communication protocols (e.g.TCP/IP, HTTPS, FTPS/SFTP, MQTT\\-S) to establish secure and reliable connections between embedded devices and on\\-premises/cloud platforms.
* Conduct thorough testing, debugging and troubleshooting of embedded devices to identify and resolve issues related to functionality, connectivity, performance and reliability.
* Preparation and submission of deliverables throughout the Software Development Lifecycles (SDLC) such as Business Rules, Software Requirement Specifications, Software Architecture Document, Design Specification, Interface Specifications, Source Codes, Testing Specification, Operation and Maintenance Manual, Training Manual and others documents as required in the SDLC processes.

**Requirements** :


* Degree in Electrical / Electronics / Computer Engineering /Computer Science or a relevant discipline.
* Developed software in at least one full Software Development Lifecycle.
* Experience in writing Requirements Specification, Use Cases, Design Documentation, and designing software using object\\-oriented software design and UML modelling.
* Good knowledge and experience in C\\+\\+ on Embedded platforms (e.g. QNX, Vxworks, Embedded Linux).
* Experience in multi\\-threading, socket programming and serial/USB communication.
* At least 5 years’ experience in object\\-oriented software development.
* Experience with software application development for high capacity public transportation system is a plus.
* Familiarity with docker container development and AWS Greengrass is a plus.
* Prior experience in Scrum AGILE methodology process is a plus.
* Develop and integrate embedded devices with cloud platforms.

\\-


Interested applicants can also email CV at vimmi@nsearchglobal.com (for faster processing, please state the exact job/position title applied: “C\\+\\+ Software Engineer”)


**Only shortlisted candidates will be notified.**

\\-


EA License Number: 10C3636
  

EA Personnel Name: Vimmi Baunthiyal
  

EA Personnel Registration Number: R1543982","","https://www.glassdoor.sg/Overview/W-EI_IE2014759.htm","https://media.glassdoor.com/sql/2014759/nsearch-global-squarelogo-1561622797479.png","","","","","","","","","","",""
"gd-1009703702960","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009703702960","","Software Engineer- IBM Case Manager","Nucleus Software Solutions Pte Ltd","Singapore","2025-04-10","","direct_data","monthly",9000.0,12000.0,"SGD",False,"","","organic","","* Able to understand the requirements specification
* Able to analyse, design, develop and troubleshoot IBM case manager solutions/Java based applications
* Able to develop/customize Dojo widgets and Plugins
* Able to design and develop BPDs and Service flows
* Able to write Java components and REST based services
* Able to develop unit test suites
* Able to produce design document
* Able to work independently
* Adopt best practices, design principles and coding standards
* Strong Consulting and communication skills
* Fast learning skills to support existing widget frameworks and plugins.
* Overall 8\\+ Years of experience in IBM FileNet/Case Manager/BPM \\& Content Navigator products
* Minimum 3\\+ Years of experience in developing/customizing widgets, plugins using Dojo and support existing widget/plugin modules
* Good development experience in developing java components and REST services
* Good development experience in writing SQL \\& PL\\-SQL.
* Good knowledge on IBM FileNet, Case Manager, IBM BPM \\& Content Navigator
* Strong development skills in building/customizing widgets using Dojo
* Strong development skills in Java, J2EE, REST Services, Spring
* Good Knowledge on Oracle Database and strong in writing SQL and PL/SQL
* Added advantage to have Product Installations, Fix Pack Installations etc.

Job Type: Contract  
Contract length: 12 months

Pay: $9,000\\.00 \\- $12,000\\.00 per month

Benefits:

* Health insurance

Schedule:

* Day shift

Work Location: In person","","https://www.glassdoor.sg/Overview/W-EI_IE239929.htm","https://media.glassdoor.com/sql/239929/nucleus-software-exports-squareLogo-1642165102497.png","","","","","","","","","","",""
